"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Bomstasjonstype";"Navn bompengeanlegg (fra CS)";"Navn bomstasjon";"Vedtatt til år";"Link til bomstasjon";"Innkrevningsretning";"Bomstasjon_Id";"Bompengeanlegg_Id";"Takst liten bil";"Takst stor bil";"Tidsdifferensiert takst";"Rushtidstakst liten bil";"Rushtidstakst stor bil";"Rushtid morgen, fra";"Rushtid morgen, til";"Rushtid ettermiddag, fra";"Rushtid ettermiddag, til";"Timesregel";"Timesregel, varighet";"Timesregel, passeringsgruppe";"Gratis gjennomkjøring ved HC-brikke";"Etableringsår";"Tilleggsinformasjon";"Prosjektreferanse";"Eier";"Vedlikeholdsansvarlig";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"929790756";"45";"1";"2019-05-31";"2019-10-20T12:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"E6 Abildsø";;"www.fjellinjen.no";"Begge retninger";"45";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (266102.491397741 6645194.600605385 0)";"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m7093";"3";"0";"E";"V";"6";"1";"1";"7093";;"625212 0.73561473 0.73561473 WITH N/A ";"POINT Z (266103.15939 6645195.00484 115.81147)";"6173"
"929790757";"45";"1";"2019-05-31";"2019-10-20T00:35:40";"AutoPASS + automatisk";"Fjellinjen AS";"E18 Bygdøylokket";;"www.fjellinjen.no";"Med metrering";"631";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (258875.30052075227 6650157.118975822 0)";"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp96 m41071";"3";"0";"E";"V";"18";"96";"96";"41071";;"625338 0.26631026 0.26631026 WITH N/A ";"POINT Z (258875.12049 6650155.79222 1.89029)";"6173"
"929790759";"45";"1";"2019-05-31";"2019-10-17T21:23:52";"AutoPASS + automatisk";"Fjellinjen AS";"Smalvollveien";;"www.fjellinjen.no";"Begge retninger";"236";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (267690.4906654705 6650256.379276859 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv16667 hp2 m89";"3";"301";"K";"V";"16667";"2";"2";"89";;"605351 0.52640376 0.52640376 WITH N/A ";"POINT Z (267690.36021 6650256.43811 95.02948)";"6173"
"929790762";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Rv 4 Linderud";;"www.fjellinjen.no";"Begge retninger";"38";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (267790.41241466056 6652568.594183903 0)";"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m4888";"3";"0";"R";"V";"4";"3";"3";"4888";;"625367 0.40255956 0.40255956 WITH N/A ";"POINT Z (267789.72153 6652570.5487 165.23377)";"6173"
"929790763";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Sandakerveien";;"www.fjellinjen.no";"Begge retninger";"209";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (263136.9197253422 6651494.755769236 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv16161 hp1 m230";"3";"301";"K";"V";"16161";"1";"1";"230";;"605242 0.1079177 0.1079177 WITH N/A ";"POINT Z (263136.76162 6651494.79574 57.54924)";"6173"
"929790764";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Fritjof Nansens vei";;"www.fjellinjen.no";"Begge retninger";"34";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (260152.48983610066 6651498.0528163565 50.41205938875675)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv11995 hp1 m387";"3";"301";"K";"V";"11995";"1";"1";"387";;"604031 0.74238464 0.74238464 WITH N/A ";"POINT Z (260152.97404 6651498.36629 49.16685)";"6173"
"929790765";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"St. Halvards gate";;"www.fjellinjen.no";"Begge retninger";"224";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (264103.3613707927 6648622.241831337 37.41975541591644)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv16931 hp2 m47";"3";"301";"K";"V";"16931";"2";"2";"47";;"605424 0.38782777 0.38782777 WITH N/A ";"POINT Z (264103.48195 6648622.04368 37.60135)";"6173"
"929790766";"45";"1";"2019-05-31";"2019-08-16T12:01:01";"AutoPASS + automatisk";"Fjellinjen AS";"Ekebergveien";;"www.fjellinjen.no";"Begge retninger";"47";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (264043.61553785467 6646641.047503639 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv11462 hp3 m1010";"3";"301";"K";"V";"11462";"3";"3";"1010";;"603903 0.16694399 0.16694399 WITH N/A ";"POINT Z (264043.63687 6646641.05439 139.36)";"6173"
"929790767";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Apalveien";;"www.fjellinjen.no";"Begge retninger";"201";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (260397.98064733334 6651750.906016969 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv10197 hp1 m27";"3";"301";"K";"V";"10197";"1";"1";"27";;"603545 0.03121027 0.03121027 WITH N/A ";"POINT Z (260397.73021 6651751.17324 54.11395)";"6173"
"929790768";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Dyvekes vei";;"www.fjellinjen.no";"Begge retninger";"226";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (264003.679911162 6648161.660565718 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv13876 hp2 m49";"3";"301";"K";"V";"13876";"2";"2";"49";;"604555 0.4451031 0.4451031 WITH N/A ";"POINT Z (264003.22247 6648160.07835 22.69583)";"6173"
"929790769";"45";"1";"2019-05-31";"2019-06-13T16:25:32";"AutoPASS + automatisk";"Fjellinjen AS";"Gamleveien";;"www.fjellinjen.no";"Mot metrering";"306";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230307";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (272383.21619102516 6650607.655700228 0)";"Lørenskog";"Akershus";"ØST";"Akershus";"";"";"0230 Kv3350 hp1 m99";"2";"230";"K";"V";"3350";"1";"1";"99";;"407618 0.26253536 0.26253536 WITH 2 ";"POINT Z (272383.49101 6650607.78662 163.8985)";"6173"
"929790770";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Kierschows Gate";;"www.fjellinjen.no";"Begge retninger";"206";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (262462.6442790587 6651995.067314977 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv13674 hp2 m149";"3";"301";"K";"V";"13674";"2";"2";"149";;"604510 0.52071032 0.52071032 WITH N/A ";"POINT Z (262462.44546 6651995.43438 72.07945)";"6173"
"929790771";"45";"1";"2019-05-31";"2019-06-12T09:29:02";"AutoPASS + automatisk";"Fjellinjen AS";"Kongsveien";;"www.fjellinjen.no";"Begge retninger";"48";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (263410.39194151014 6646481.346337342 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv13868 hp1 m2134";"3";"301";"K";"V";"13868";"1";"1";"2134";;"604551 0.60930304 0.60930304 WITH N/A ";"POINT Z (263407.57363 6646480.06413 108.96108)";"6173"
"929790772";"45";"1";"2019-05-31";"2019-09-05T22:21:39";"AutoPASS + automatisk";"Fjellinjen AS";"Fagerheimgata Sør";;"www.fjellinjen.no";"Begge retninger";"212";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (263628.44752996776 6651166.921295088 50.53823898434639)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv4 hp50 m625";"3";"301";"K";"V";"4";"50";"50";"625";;"625369 0.91459011 0.91459011 WITH N/A ";"POINT Z (263628.2431 6651167.1203 50.43759)";"6173"
"929790774";"45";"1";"2019-05-31";"2019-10-09T12:53:02";"AutoPASS + automatisk";"Fjellinjen AS";"Påkjøring til Sinsenkrysset";;"www.fjellinjen.no";"Med metrering";"216";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (264428.5023748365 6652108.176918571 0)";"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp83 m21038";"3";"0";"R";"V";"150";"83";"83";"21038";;"625427 0.25611978 0.25611978 WITH N/A ";"POINT Z (264428.92783 6652108.34228 105.90722)";"6173"
"929790775";"45";"1";"2019-05-31";"2019-09-05T22:21:39";"AutoPASS + automatisk";"Fjellinjen AS";"Ring 3 Sinsenkrysset";;"www.fjellinjen.no";"Med metrering";"214";"23";"19";"86";"Ja";"23";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416";"Stat, Statens vegvesen";"Kommune";"POINT (264406.92225357966 6652308.847241415 0)";"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp82 m23358";"3";"0";"R";"V";"150";"82";"82";"23358";;"625643 0.38316672 0.38316672 WITH N/A ";"POINT Z (264406.91977 6652308.84367 112.3377)";"6173"
"931746064";"45";"1";"2019-06-04";"2019-09-13T11:57:04";"AutoPASS + automatisk";"Fjellinjen AS";"Karenslyst allè";;"www.fjellinjen.no";"Begge retninger";"50";"23";"25";"86";"Ja";"31";"101";"06:30";"08:59";"15:00";"16:59";"Standard timesregel";"60";"230301";;"2019";;"109416-1";"Stat, Statens vegvesen";"Kommune";"POINT (258707.12440338937 6650457.41907517 0)";"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv20713 hp2 m0";"3";"301";"K";"V";"20713";"2";"2";"0";;"606025 0.92262834 0.92262834 WITH N/A ";"POINT Z (258707.6559 6650458.03788 1.60033)";"6173"
"937707803";"45";"2";"2019-08-16";"2019-09-24T13:51:01";"AutoPASS + automatisk";"Vegamot AS";"Klett - Røddeveien";;"www.vegamot.no";"Begge retninger";"50";"64";"15";"36";"Ja";"30";"72";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";;;"2018";;"4_017";;;"POINT (265285.563375916 7030213.37911298 36.2430980137587)";"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"5001 Gauldal-Oppdal 2019-2024";"5000 Fv6608 hp2 m1880";"50";"0";"F";"V";"6608";"2";"2";"1880";;"3112184 0.68563158 0.68563158 WITH N/A ";"POINT Z (265285.56998 7030213.37554 36.24254)";"6173"
"947781847";"45";"1";"2019-07-09";"2019-07-12T15:49:28";"AutoPASS + automatisk";;;;;;;;;;;;;;;;;;;;;"2018";;"Bomstasjon 101 Bybrua";"Privat";;"POINT (-30939.548526116996 6573477.57544908 23.46)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4566 hp1 m255";"11";"0";"F";"V";"4566";"1";"1";"255";;"320695 0.18131579 0.18131579 WITH N/A ";"POINT Z (-30938.90279 6573477.18444 23.47909)";"6173"
"973084603";"45";"1";"2019-09-09";"2019-10-14T09:36:26";"AutoPASS + automatisk";;"E18 Mørland";"2034";;"Begge retninger";"1";"126";"30";"75";"Nei";;;;;;;;;;"Nei";"2019";;"NV_14400_P4-5";;;"POINT (140263.31553264504 6502064.007578227 64.12498156571388)";"Arendal";"Aust-Agder";"SØR";"Aust-Agder";"";"NV_001 FORELØPIG 2019-2024";"0900 Ev18 hp13 m2431";"9";"0";"E";"V";"18";"13";"13";"2431";;"2809673 0.65800469 0.65800469 WITH N/A ";"POINT Z (140264.30817 6502063.41881 56.83213)";"6173"
"973133745";"45";"1";"2019-09-09";"2019-10-14T09:36:26";"AutoPASS + automatisk";;"E18 Stølen";"2034";;"Begge retninger";"2";;"14";"35";"Nei";;;;;;;;;;"Nei";"2019";;"NV_14400_P5-2";;;"POINT (137185.15721903276 6500566.47222384 59.27371364924312)";"Arendal";"Aust-Agder";"SØR";"Aust-Agder";"";"NV_001 FORELØPIG 2019-2024";"0900 Ev18 hp12 m2944";"9";"0";"E";"V";"18";"12";"12";"2944";;"2809674 0.69585235 0.69585235 WITH N/A ";"POINT Z (137185.19448 6500566.42271 59.41184)";"6173"
"980544463";"45";"1";"2019-10-29";"2019-10-28T15:41:15";"AutoPASS + automatisk";;"E16 Bagnskleive";"2034";"www.e16oppland.no";"Begge retninger";"2";"53";;;;;;;;;;;;;"Nei";"2019";;"104164";;;"POINT (201599.6 6759492.91 0)";"Nord-Aurdal";"Oppland";"ØST";"Oppland";"RUTE5C 2010-2019,RUTE5C 2014-2023 / 2018-2029";"0503 VALDRES 2015-2020";"0500 Ev16 hp11 m5315";"5";"0";"E";"V";"16";"11";"11";"5315";;"3134118 0.33935743 0.33935743 WITH N/A ";"POINT Z (201599.31418 6759493.20101 433.19564)";"6173"
"980988436";"45";"1";"2019-10-08";"2019-10-08T09:46:02";"AutoPASS + automatisk";"Vegfinans E6 Gardemoen - Moelv";"E6-Jønsberg";"2034";"www.e6bompenger.no";"Begge retninger";"7";"29";"24";"48";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2019";;"NV_13110_S1";;;"POINT (293231.4837151576 6740160.451053164 219.47614065051079)";"Stange";"Hedmark";"ØST";"Hedmark";"RUTE6A 2010-2019,RUTE6A 2014-2023 / 2018-2029";"";"0400 Ev6 hp3 m1929";"4";"0";"E";"V";"6";"3";"3";"1929";;"2823403 0.97510509 0.97510509 WITH N/A ";"POINT Z (293219.44417 6740154.88331 219.28)";"6173"
"983416562";"45";"1";"2019-10-16";"2019-10-16T12:55:48";"AutoPASS + automatisk";;;;;"Med metrering";;;;;;;;;;;;;;;;;;"643";;;"POINT (44266.23 6949419.97 2.57)";"Sula";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1500 Ålesund 2020-2025";"1500 Fv61 hp1 m9016";"15";"0";"F";"V";"61";"1";"1";"9016";;"3182363 0.01056207 0.01056207 WITH N/A ";"POINT Z (44266.24448 6949412.93648 2.96541)";"6173"
"996651273";"45";"1";"2019-11-05";"2019-11-05T10:01:57";"AutoPASS + automatisk";;;;;;;;;;;;;;;;;;;;;"2018";;"Bomstasjon 210 Gamleveien";"Privat";"Privat";"POINT (-32533.117338144453 6564221.555421299 27.39)";"Sandnes";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4536 hp1 m1617";"11";"0";"F";"V";"4536";"1";"1";"1617";;"320678 0.13957441 0.13957441 WITH N/A ";"POINT Z (-32533.19281 6564221.55926 27.3)";"6173"
